GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "48000","Texas",6,SAINC7N,707,"447","    Gasoline stations","Thousands of dollars",1133558,1173841,1212966,1291026,1282596,1260565,1295832,1495645,1244533,1330646,1288444,1344283,1362560,1440014,1541187,1640988,1806425,1860956,1947558,2030418,2155241,2306617
 "48000","Texas",6,SAINC7N,708,"448","    Clothing and clothing accessories stores","Thousands of dollars",1407838,1503857,1675658,1694592,1726738,1713114,1777731,1830543,1984246,2158383,2087103,2011578,2049834,2170626,2305041,2311282,2305659,2368602,2384340,2533566,2605863,2608812
 "48000","Texas",6,SAINC7N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Thousands of dollars",636948,661778,712576,725230,728400,705905,615396,652208,686102,697055,712184,750992,761788,776490,822766,1028260,1034855,1122420,1088549,1071296,1064667,1068396
 "48000","Texas",6,SAINC7N,711,"452","    General merchandise stores","Thousands of dollars",3721540,3870432,4159927,4519678,4792579,5037776,5066916,5546679,5684577,5646045,5837138,5827680,5784017,6011649,6244760,6204773,6513254,6797962,7115305,7183927,7367546,7280127
 "48000","Texas",6,SAINC7N,712,"453","    Miscellaneous store retailers","Thousands of dollars",1360368,1416719,1450391,1430436,1411138,1340971,1369231,1382765,1438397,1420387,1461473,1390453,1408988,1429129,1498967,1534311,1683483,1753026,1761701,1782660,1849046,1911093
 "48000","Texas",6,SAINC7N,713,"454","    Nonstore retailers","Thousands of dollars",503608,557272,696996,739936,706382,676849,736061,746047,769010,828089,846635,853017,882843,922456,977386,956184,1017088,1060151,1120034,1208840,1604178,2119885
 "48000","Texas",6,SAINC7N,800,"48-49","   Transportation and warehousing","Thousands of dollars",12702300,13753938,15506945,15997815,14800878,14750385,15795799,16601864,18237454,19777659,20275098,18949163,19895394,21510058,23829144,24277345,26129986,28149653,28048258,29998026,32180396,34189576
 "48000","Texas",6,SAINC7N,801,"481","    Air transportation","Thousands of dollars",3486209,3823550,4094495,4522325,4202034,3911412,3882196,3713639,4037936,4336254,4262848,4000464,4259065,4315488,4382072,4881724,4752469,5730198,5689686,6056967,6163007,6418583
 "48000","Texas",6,SAINC7N,802,"482","    Rail transportation","Thousands of dollars",1046949,1037057,1030216,1058126,1072284,1119147,1210852,1319702,1415028,1462951,1501801,1331086,1317374,1489394,1702802,1626539,1735572,1814980,1670457,1671428,1814963,1851781
 "48000","Texas",6,SAINC7N,803,"483","    Water transportation","Thousands of dollars",264834,260959,266701,289267,283355,268077,286211,320072,327836,344903,391631,410723,416354,407483,449993,464335,503367,506116,472353,466694,465590,429504
 "48000","Texas",6,SAINC7N,804,"484","    Truck transportation","Thousands of dollars",3177985,3378964,3614459,3623099,3514970,3572002,3867489,4269202,4727843,5100851,5159427,4544986,4850142,5541638,6398871,6802678,7633089,7780296,7355380,7829358,8751484,9314717
 "48000","Texas",6,SAINC7N,805,"485","    Transit and ground passenger transportation","Thousands of dollars",381992,438036,416551,441200,454480,433831,440636,438125,457048,501079,524149,527551,522786,611801,601052,607112,663725,698962,650341,682206,692505,722241
 "48000","Texas",6,SAINC7N,806,"486","    Pipeline transportation","Thousands of dollars",1218520,1430660,2415460,2374945,1502489,1385263,1318865,1292598,1544911,1858978,1703658,1738177,2041170,2262813,2973714,2320814,2423333,2625035,2779326,2992944,2941515,3198546
 "48000","Texas",6,SAINC7N,807,"487","    Scenic and sightseeing transportation","Thousands of dollars",14939,15886,16945,17018,14552,12217,11791,14696,12963,13803,13908,18141,18330,19139,20397,19587,18403,19747,20431,22229,22460,23592
 "48000","Texas",6,SAINC7N,808,"488","    Support activities for transportation","Thousands of dollars",1630686,1753555,1938706,1958604,1980558,2095577,2373175,2635664,2928260,3130882,3467614,3229163,3349181,3621924,3892012,3903097,4309969,4521648,4429688,4727130,5217616,5505310
 "48000","Texas",6,SAINC7N,809,"492","    Couriers and messengers","Thousands of dollars",951214,1041253,1095154,1077661,1079255,1108891,1189728,1262835,1345171,1398408,1411880,1331940,1346340,1387626,1452914,1573627,1723694,1866247,1946691,2115174,2322364,2597876
 "48000","Texas",6,SAINC7N,811,"493","    Warehousing and storage","Thousands of dollars",528972,574018,618258,635570,696901,843968,1214856,1335331,1440458,1629550,1838182,1816932,1774652,1852752,1955317,2077832,2366365,2586424,3033905,3433896,3788892,4127426
 "48000","Texas",6,SAINC7N,900,"51","   Information","Thousands of dollars",11629804,13088857,14945065,14712722,13288275,12625157,12807297,12736159,13525330,14347248,14590691,13724806,13184298,13841209,14475432,15153545,15574008,16034192,16434436,17048273,17762691,18970240
 "48000","Texas",6,SAINC7N,901,"511","    Publishing industries (except Internet)","Thousands of dollars",2473953,2704349,3058264,3083380,2939253,2840563,2904789,2941418,3137497,3339227,3341690,3057651,3020271,3131523,3257973,3359840,3421762,3543703,3651416,3842631,3946914,4172263
 "48000","Texas",6,SAINC7N,902,"512","    Motion picture and sound recording industries","Thousands of dollars",426860,438613,464887,497509,460984,473836,488247,459329,478954,507894,521042,523195,514281,527279,559578,603532,638993,672837,746671,737833,777521,862856
 "48000","Texas",6,SAINC7N,903,"515","    Broadcasting (except Internet)","Thousands of dollars",990183,1049388,1174893,1134270,1101187,1171924,1200411,1247442,1332898,1418095,1298732,1160928,1172324,1101793,1129459,1163772,1238905,1213504,1122251,1066468,1095123,1121116
 "48000","Texas",6,SAINC7N,904,"516","    Internet publishing and broadcasting 2/","Thousands of dollars",86312,86135,85926,98646,70039,54407,76884,83237,95826,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "48000","Texas",6,SAINC7N,905,"517","    Telecommunications","Thousands of dollars",5508986,6223038,7386056,7088272,6198511,5732062,5656865,5532542,5723837,6558364,6675182,6229673,6080269,6421229,6546929,6964241,6981318,6688331,7001963,7376928,7520736,7523674
 "48000","Texas",6,SAINC7N,906,"518","    Data processing, hosting, and related services","Thousands of dollars",2115555,2555036,2735035,2771186,2469975,2281785,2398806,2387451,2669350,2271591,2505660,2499515,2116493,2331446,2598989,2616078,2777603,3370704,3310801,3367934,3561551,4017897
 "48000","Texas",6,SAINC7N,907,"519","    Other information services 2/","Thousands of dollars",27955,32298,40004,39459,48326,70580,81295,84740,86968,252077,248385,253844,280660,327939,382504,446082,515427,545113,601334,656479,860846,1272434
 "48000","Texas",6,SAINC7N,1000,"52","   Finance and insurance","Thousands of dollars",16763128,17948087,19566034,21203430,21346571,22741894,24183438,25970354,28625629,30892957,31611173,29871357,31691899,34015837,36715455,38412756,41166925,44060775,45611698,49082612,51816769,55622063
 "48000","Texas",6,SAINC7N,1001,"521","    Monetary Authorities-central bank","Thousands of dollars",79749,77745,87781,(D),91780,90732,94575,99865,116462,126071,133290,137555,138176,138611,(D),(D),(D),(D),(D),(D),170728,(D)
 "48000","Texas",6,SAINC7N,1002,"522","    Credit intermediation and related activities","Thousands of dollars",6669139,7221091,7654725,8558508,8891744,9823791,10469181,11386823,12761177,13436656,13273100,12883435,13331799,14163937,15535447,16409038,16894720,17948085,18724927,19900334,20953684,22423482
 "48000","Texas",6,SAINC7N,1003,"523","    Securities, commodity contracts, and other financial investments and related activities","Thousands of dollars",3457507,3821255,4710101,4616082,4344986,4322947,4759162,5204491,5906132,7114507,7617842,6318949,7127689,7824315,8298904,8503522,9430430,9972272,10087450,10954702,11485573,12193708
 "48000","Texas",6,SAINC7N,1004,"524","    Insurance carriers and related activities","Thousands of dollars",6519138,6783568,7054389,7889179,7926457,8449248,8770908,9136957,9741969,10197432,10570501,10519930,11078799,11872285,12753510,13358171,14686997,15968524,16537966,17852414,18959649,20553940
 "48000","Texas",6,SAINC7N,1005,"525","    Funds, trusts, and other financial vehicles","Thousands of dollars",37595,44428,59038,(D),91604,55176,89612,142218,99889,18291,16440,11488,15436,16689,(D),(D),(D),(D),(D),(D),247135,(D)
 "48000","Texas",6,SAINC7N,1100,"53","   Real estate and rental and leasing","Thousands of dollars",4900690,5277202,5812620,6067714,6225802,6227894,6744068,7090324,7869410,8419749,8739251,7981474,8066492,8814686,9713218,10363854,11434414,11916627,12243979,13370224,14537440,15725652
 "48000","Texas",6,SAINC7N,1101,"531","    Real estate","Thousands of dollars",3307490,3575514,3930681,4087815,4211554,4225874,4552368,4863978,5407739,5668766,5866267,5461279,5535684,5974836,6503923,6989110,7547777,8177669,8633521,9328412,9974151,10851715
 "48000","Texas",6,SAINC7N,1102,"532","    Rental and leasing services","Thousands of dollars",1499626,1598272,1767906,1864999,1893164,1879148,2052790,2066543,2281483,2533138,2665069,2335193,2336946,2630618,2993205,3167037,3554281,3514056,3388572,3754027,4258133,4542277
 "48000","Texas",6,SAINC7N,1103,"533","    Lessors of nonfinancial intangible assets (except copyrighted works)","Thousands of dollars",93574,103416,114033,114900,121084,122872,138910,159803,180188,217845,207915,185002,193862,209232,216090,207707,332356,224902,221886,287785,305156,331660
 "48000","Texas",6,SAINC7N,1200,"54","   Professional, scientific, and technical services","Thousands of dollars",21655058,23701958,27219419,28953624,27884384,27775687,29655543,32491963,36817264,40486699,43772748,41941706,43893686,47099436,51377428,54716491,59148525,63153227,65387215,68427750,74704429,80658242
 "48000","Texas",6,SAINC7N,1300,"55","   Management of companies and enterprises","Thousands of dollars",1672861,1763048,1961924,2193872,2434338,2651908,3549922,4658003,5262541,6949124,7249496,7254211,7936953,8922161,10289593,10665985,13864367,14544162,14766256,16998085,18896169,20124166
 "48000","Texas",6,SAINC7N,1400,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",11964856,12939392,14404125,14889637,14962758,14855197,16660363,17871579,20211414,22940305,23785152,21824376,22815676,24930954,27125063,28341218,30858884,32346989,33064308,34697154,36664087,38597219
 "48000","Texas",6,SAINC7N,1401,"561","    Administrative and support services","Thousands of dollars",11240597,12194387,13643563,14018469,14022810,13920162,15619229,16774344,18985314,21637085,22408339,20534599,21446086,23468700,25470984,26689794,29119303,30456024,31156258,32633007,34404615,36192510
 "48000","Texas",6,SAINC7N,1402,"562","    Waste management and remediation services","Thousands of dollars",724259,745005,760562,871168,939948,935035,1041134,1097235,1226100,1303220,1376813,1289777,1369590,1462254,1654079,1651424,1739581,1890965,1908050,2064147,2259472,2404709
 "48000","Texas",6,SAINC7N,1500,"61","   Educational services","Thousands of dollars",2151843,2532371,2777135,3101777,3357971,3491843,3699697,3871147,4094497,4440626,4868846,5202059,5509965,5865493,6113172,6446332,6619667,6933753,7544457,8113605,8367981,8792777
 "48000","Texas",6,SAINC7N,1600,"62","   Health care and social assistance","Thousands of dollars",22709127,23557171,25188749,27344343,29653222,31375231,33558953,35447369,37954225,40880921,43581845,46677081,48914950,51089157,53474589,55113347,58178793,62553088,65556219,68489654,71346561,74864873
 "48000","Texas",6,SAINC7N,1601,"621","    Ambulatory health care services","Thousands of dollars",11982167,12259729,13150576,14184978,15313222,16186039,17380013,18646512,20071112,21690123,23274627,25065149,26347727,27670851,29201335,29907521,31565426,33889399,35472211,37331476,39045960,41098043
 "48000","Texas",6,SAINC7N,1602,"622","    Hospitals","Thousands of dollars",7062095,7333336,7785403,8588818,9460919,10110268,10884739,11275829,11978348,12861348,13569728,14469350,15034855,15692642,16192059,16743963,17641998,19126387,19829436,20518450,21051006,21925526
 "48000","Texas",6,SAINC7N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",2292224,2440379,2602105,2776813,2947746,3069461,3200327,3296596,3498228,3732682,3969123,4205577,4451691,4627672,4762254,4898413,5124341,5388830,5749129,5858788,6167443,6343197
 "48000","Texas",6,SAINC7N,1604,"624","    Social assistance","Thousands of dollars",1372641,1523727,1650665,1793734,1931335,2009463,2093874,2228432,2406537,2596768,2768367,2937005,3080677,3097992,3318941,3563450,3847028,4148472,4505443,4780940,5082152,5498107
 "48000","Texas",6,SAINC7N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",1833131,2047264,2188595,2330013,2547966,2608311,2677288,2805063,3106322,3302916,3459043,3540171,3527071,3612258,3829370,3909652,4306459,4677480,5041726,5318426,5541611,6042352
 "48000","Texas",6,SAINC7N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",726243,863952,913826,969320,1145153,1160341,1154696,1218470,1383390,1456191,1523661,1636743,1570149,1595276,1686032,1660459,1823306,2015852,2230648,2373522,2423097,2733448
 "48000","Texas",6,SAINC7N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",102491,115071,126815,136967,142349,142631,157698,171009,180329,194722,210669,216269,237223,239183,255305,266296,287753,311981,331232,345558,358883,385029
 "48000","Texas",6,SAINC7N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",1004397,1068241,1147954,1223726,1260464,1305339,1364894,1415584,1542603,1652003,1724713,1687159,1719699,1777799,1888033,1982897,2195400,2349647,2479846,2599346,2759631,2923875
 "48000","Texas",6,SAINC7N,1800,"72","   Accommodation and food services","Thousands of dollars",9343261,10070116,10804713,11304961,11516808,11890009,12597517,13326831,14442855,15323874,16038301,16028687,16511868,17701670,19202196,20448557,22101646,23921738,25358878,26664821,28347715,30068126
 "48000","Texas",6,SAINC7N,1801,"721","    Accommodation","Thousands of dollars",1754512,1878387,2014485,2070677,1963004,1957005,2135672,2293850,2564403,2667377,2856164,2695849,2744501,2973848,3172857,3268762,3534469,3738856,3824340,4018200,4232996,4567305
 "48000","Texas",6,SAINC7N,1802,"722","    Food services and drinking places","Thousands of dollars",7588749,8191729,8790228,9234284,9553804,9933004,10461845,11032981,11878452,12656497,13182137,13332838,13767367,14727822,16029339,17179795,18567177,20182882,21534538,22646621,24114719,25500821
 "48000","Texas",6,SAINC7N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",9065508,9509791,10194368,10614291,11132182,11548654,11982858,12342061,13279135,14235883,15020334,14939012,15143429,15952101,17073442,17968046,19381899,20332275,20781803,21625816,23065885,24425366
 "48000","Texas",6,SAINC7N,1901,"811","    Repair and maintenance","Thousands of dollars",2676407,2781109,3022198,3153979,3144893,3106588,3198178,3387272,3739661,3987116,4198600,4068871,4131262,4611149,4989417,5288403,5684603,5949698,6081421,6374647,6765403,7302829
 "48000","Texas",6,SAINC7N,1902,"812","    Personal and laundry services","Thousands of dollars",1857586,1967290,2075535,2130554,2167024,2234140,2303599,2315283,2441154,2610931,2672154,2618794,2607665,2725353,2917222,3093123,3328779,3568000,3736092,3990492,4322070,4626257
 "48000","Texas",6,SAINC7N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",3382822,3716016,3979229,4268607,4783898,5053712,5249992,5392505,5759728,6159968,6594122,6845626,7158486,7266177,7726720,8033472,8570149,8947525,9192552,9595438,10008439,10418119
 "48000","Texas",6,SAINC7N,1904,"814","    Private households","Thousands of dollars",1148693,1045376,1117406,1061151,1036367,1154214,1231089,1247001,1338592,1477868,1555458,1405721,1246016,1349422,1440083,1553048,1798368,1867052,1771738,1665239,1969973,2078161
 "48000","Texas",6,SAINC7N,2000,"...","  Government and government enterprises","Thousands of dollars",46544537,49046492,52671117,55207983,59421148,62407285,64543451,67697501,72247457,77092072,82201384,86844599,89278003,89787246,89715577,91242948,94387586,98432366,101884225,105296073,108591535,113044176
 "48000","Texas",6,SAINC7N,2001,"...","   Federal civilian","Thousands of dollars",7670366,7737319,8344858,8141335,8721398,9329738,9950247,10512101,11054211,11560660,12025202,12746356,13890622,14177816,14132718,13907300,14184642,14695020,14994951,15514986,16250512,16534314
 "48000","Texas",6,SAINC7N,2002,"...","   Military","Thousands of dollars",4045022,4215792,4458834,4798760,5527183,6006732,6333842,6822945,7510643,8130056,8867187,9351478,9137361,9254595,9323837,8912183,8700190,8720642,8655957,8865546,9151489,9528706
 "48000","Texas",6,SAINC7N,2010,"...","   State and local","Thousands of dollars",34829149,37093381,39867425,42267888,45172567,47070815,48259362,50362455,53682603,57401356,61308995,64746765,66250020,66354835,66259022,68423465,71502754,75016704,78233317,80915541,83189534,86981156
 "48000","Texas",6,SAINC7N,2011,"...","    State government","Thousands of dollars",8854044,9206267,9804189,10361849,11149191,11512553,11679060,12376586,13265652,13990772,14927713,15897340,16407102,16672415,16959762,17612714,18296233,19293013,20481635,21118156,21716168,22827493
 "48000","Texas",6,SAINC7N,2012,"...","    Local government","Thousands of dollars",25975105,27887114,30063236,31906039,34023376,35558262,36580302,37985869,40416951,43410584,46381282,48849425,49842918,49682420,49299260,50810751,53206521,55723691,57751682,59797385,61473366,64153663
 "49000","Utah",7,SAINC7N,50,"...","Wages and salaries by place of work (thousands of dollars)","Thousands of dollars",28814471,30632372,32974823,34266548,34841351,35682709,38109151,40870280,45069706,49200072,50592034,48863474,49604354,51946746,55084989,57349385,60570007,64650201,68326930,72531195,78001931,83675538
 "49000","Utah",7,SAINC7N,81,"111-112"," Farm wages and salaries","Thousands of dollars",91784,91057,105303,108454,125739,111611,121417,140908,137195,161352,148241,167620,147206,147796,170802,190541,183917,154923,177600,191054,193424,138477
 "49000","Utah",7,SAINC7N,82,"..."," Nonfarm wages and salaries","Thousands of dollars",28722687,30541315,32869520,34158094,34715612,35571098,37987734,40729372,44932511,49038720,50443793,48695854,49457148,51798950,54914187,57158844,60386090,64495278,68149330,72340141,77808507,83537061
 "49000","Utah",7,SAINC7N,90,"113-814","  Private nonfarm wages and salaries","Thousands of dollars",23595735,25169070,27065100,27980154,28065529,28664832,30754070,33141335,36971386,40593813,41536442,39433186,40106480,42189955,45214948,47347777,50347968,54067439,57223335,60905365,65730762,70792682
 "49000","Utah",7,SAINC7N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",31147,33073,31744,24353,21650,22401,22603,24524,28221,34057,34953,34125,36580,37842,39513,43768,48284,50183,54631,56945,61613,65341
 "49000","Utah",7,SAINC7N,101,"113","    Forestry and logging","Thousands of dollars",(T),(T),(T),1949,1615,1187,876,948,1154,1566,1731,(D),1476,1616,1640,(D),2385,(D),2801,(D),(D),(D)
 "49000","Utah",7,SAINC7N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",10772,11142,9282,6869,3678,3687,2214,3174,4798,6262,7102,(D),7685,7988,8766,(D),10517,(D),12013,(D),(D),(D)
 "49000","Utah",7,SAINC7N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",17202,18734,19117,15535,16357,17527,19513,20402,22269,26229,26120,26270,27419,28238,29107,31358,35382,36587,39817,42756,46383,48597
 "49000","Utah",7,SAINC7N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",342061,325324,355031,372866,343847,343898,397449,490253,640783,760641,882316,713056,734947,857348,961976,946740,965204,831101,691011,671123,745909,770148
 "49000","Utah",7,SAINC7N,201,"211","    Oil and gas extraction","Thousands of dollars",24847,24927,28663,34996,31073,40424,49276,59495,86264,103306,123358,116020,132646,153354,183410,190807,206890,186086,159015,125602,122523,123298
 "49000","Utah",7,SAINC7N,202,"212","    Mining (except oil and gas)","Thousands of dollars",246126,241042,246574,227198,212353,201424,211697,237912,279598,294822,323286,318905,322401,349727,348392,333863,333696,328915,297471,301405,367282,388153
 "49000","Utah",7,SAINC7N,203,"213","    Support activities for mining","Thousands of dollars",71088,59355,79794,110672,100421,102050,136476,192846,274921,362513,435672,278131,279900,354267,430174,422070,424618,316100,234525,244116,256104,258697
 "49000","Utah",7,SAINC7N,300,"22","   Utilities","Thousands of dollars",268534,256756,266388,316232,341965,255788,266653,286473,326042,330126,338270,343977,353867,353219,348667,347779,353557,365392,364695,390882,416271,429406
 "49000","Utah",7,SAINC7N,400,"23","   Construction","Thousands of dollars",1950704,2156469,2253896,2284818,2189878,2184070,2398160,2785165,3547628,4072638,3721034,3023799,2884799,2932971,3197422,3340206,3682837,4110465,4532694,5005720,5550612,6087048
 "49000","Utah",7,SAINC7N,401,"236","    Construction of buildings","Thousands of dollars",462589,491975,519370,535821,504290,506541,560721,660358,837139,934765,838459,674820,580400,563522,646173,702817,777594,897823,995122,1105954,1207334,1304732
 "49000","Utah",7,SAINC7N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",322895,348393,361237,351339,363363,311106,337809,374391,477521,601275,542529,485395,554603,574930,564833,542080,565376,588634,580329,630249,696735,810740
 "49000","Utah",7,SAINC7N,403,"238","    Specialty trade contractors","Thousands of dollars",1165220,1316101,1373289,1397658,1322225,1366423,1499630,1750416,2232968,2536598,2340046,1863584,1749796,1794519,1986416,2095309,2339867,2624008,2957243,3269517,3646543,3971576
 "49000","Utah",7,SAINC7N,500,"31-33","   Manufacturing","Thousands of dollars",4139494,4234416,4451689,4481105,4219746,4376911,4616964,4847827,5267848,5751279,5995606,5509960,5621438,5841459,6109562,6282758,6549241,6923986,7120668,7520947,7925924,8351647
 "49000","Utah",7,SAINC7N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",3025432,3082937,3256816,3276703,2996632,3096882,3252601,3439478,3758119,4156577,4311200,3873095,3920355,4110562,4293706,4384465,4568066,4832428,4921592,5261987,5524824,5825600
 "49000","Utah",7,SAINC7N,511,"321","     Wood product manufacturing","Thousands of dollars",51970,58019,61030,60948,61805,69807,75020,86142,106046,130145,110843,63476,(D),(D),56047,63438,71720,79990,90607,98423,105531,(D)
 "49000","Utah",7,SAINC7N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",166976,170000,178289,174683,162163,169259,183265,204197,247066,287338,271931,227603,216879,226089,241060,248129,265645,262429,267272,303825,304630,311976
 "49000","Utah",7,SAINC7N,513,"331","     Primary metal manufacturing","Thousands of dollars",308830,232378,259108,244506,167706,157172,168576,180858,202229,217471,260194,207664,234006,267249,291876,293054,286000,291826,277132,277942,270321,286606
 "49000","Utah",7,SAINC7N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",345255,366724,383272,393714,382168,379994,403770,445970,494174,529559,557928,513195,510091,527368,586347,604501,632006,677099,697418,724089,777527,822313
 "49000","Utah",7,SAINC7N,515,"333","     Machinery manufacturing","Thousands of dollars",245625,241187,248576,256145,238011,227943,227737,251538,274318,299834,319869,287812,290492,306316,307939,310269,331479,339584,333461,357173,386936,411148
 "49000","Utah",7,SAINC7N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",589628,636423,713521,742081,571378,567968,592551,608085,665188,802748,904685,858109,944123,1022013,1056086,1042442,1014002,1057423,1074174,1112027,1162752,1240087
 "49000","Utah",7,SAINC7N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",43296,46815,44562,41947,41943,42363,46665,51802,58749,70765,78637,71527,76103,84555,96142,106101,126720,125796,128377,136328,147355,156823
 "49000","Utah",7,SAINC7N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",281290,288914,295334,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),254849,263339,287192,321637,332698,(D),(D),(D)
 "49000","Utah",7,SAINC7N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",420331,415789,413900,(D),(D),(D),(D),(D),(D),(D),(D),(D),540531,484557,468205,468089,494296,532735,524168,(D),(D),680280
 "49000","Utah",7,SAINC7N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",173894,196615,207178,207358,216418,220293,237244,247651,283730,304967,267350,186419,169806,173892,173782,181850,195068,217904,232003,246880,261336,269316
 "49000","Utah",7,SAINC7N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",398337,430073,452046,463471,493450,593479,612853,630311,636663,662108,679324,642603,669514,722992,761373,803253,863938,926005,964282,1097965,1120375,1172142
 "49000","Utah",7,SAINC7N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",1114062,1151479,1194873,1204402,1223114,1280029,1364363,1408349,1509729,1594702,1684406,1636865,1701083,1730897,1815856,1898293,1981175,2091558,2199076,2258960,2401100,2526047
 "49000","Utah",7,SAINC7N,531,"311","     Food manufacturing","Thousands of dollars",326966,343997,357463,369649,394403,409850,430577,429000,443000,486679,538294,542624,560537,589835,602002,615329,646777,677916,715404,756560,787633,837813
 "49000","Utah",7,SAINC7N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",15606,16817,18236,19405,18294,18327,19451,20319,22525,25167,26486,27432,29365,30686,33146,31947,30434,36220,41368,43816,46764,49260
 "49000","Utah",7,SAINC7N,533,"313","     Textile mills","Thousands of dollars",(T),(T),(T),7084,5464,5496,6147,7040,8779,11597,9934,8354,11241,12601,13886,12181,13586,15514,18068,13561,17754,19951
 "49000","Utah",7,SAINC7N,534,"314","     Textile product mills","Thousands of dollars",26995,24345,22510,20447,19486,19454,22063,24861,26813,26453,27790,24568,24071,23503,26218,28423,29342,31311,28902,30058,31240,33142
 "49000","Utah",7,SAINC7N,535,"315","     Apparel manufacturing","Thousands of dollars",23087,21257,18733,15636,16059,12853,13331,12236,12900,11742,11932,12022,11416,11289,13091,12635,14217,14790,15045,16500,15446,14436
 "49000","Utah",7,SAINC7N,536,"316","     Leather and allied product manufacturing","Thousands of dollars",(T),(T),(T),4169,4187,4151,3824,3990,4245,4155,3688,3422,3868,3899,4338,4698,5327,6648,6448,7271,10482,13449
 "49000","Utah",7,SAINC7N,537,"322","     Paper manufacturing","Thousands of dollars",89364,91249,97776,101444,105661,108180,115071,115286,121825,124212,126867,127557,135219,140631,145063,149005,146504,145329,143985,144556,174932,179539
 "49000","Utah",7,SAINC7N,538,"323","     Printing and related support activities","Thousands of dollars",242780,227894,234671,224377,212307,216040,228334,227336,250884,249370,246202,216312,207402,204975,195421,195927,203634,208532,218075,220788,220987,227600
 "49000","Utah",7,SAINC7N,539,"324","     Petroleum and coal products manufacturing","Thousands of dollars",58883,60167,59202,64678,58326,61444,61238,72095,84039,94145,100768,103827,110836,120389,136365,148669,155547,175600,173186,176244,188049,204472
 "49000","Utah",7,SAINC7N,541,"325","     Chemical manufacturing","Thousands of dollars",227474,253246,266944,274643,288545,311846,340393,358830,379645,397285,427996,422019,447052,423075,462163,494945,527268,567399,609996,599889,592681,608391
 "49000","Utah",7,SAINC7N,542,"326","     Plastics and rubber products manufacturing","Thousands of dollars",96351,102427,107405,102870,100382,112388,123934,137356,155074,163897,164449,148728,160076,170014,184163,204534,208539,212299,228599,249717,315132,337994
 "49000","Utah",7,SAINC7N,600,"42","   Wholesale trade","Thousands of dollars",1419091,1555223,1716503,1765026,1754677,1766990,1913486,2101105,2320543,2568756,2656953,2482243,2463259,2714842,2884583,3023612,3067886,3215899,3289834,3468980,3621327,3837782
 "49000","Utah",7,SAINC7N,700,"44-45","   Retail trade","Thousands of dollars",2410937,2545876,2678730,2740626,2801451,2890480,3121406,3260826,3598715,3980283,3929535,3712779,3731460,3807207,4115081,4284676,4540580,4971383,5336530,5590117,6015919,6265664
 "49000","Utah",7,SAINC7N,701,"441","    Motor vehicle and parts dealers","Thousands of dollars",461492,486033,514427,526729,551999,555574,598762,645305,707492,774663,733804,626657,620068,668187,725659,791686,847648,932952,991439,1073059,1134422,1210914
 "49000","Utah",7,SAINC7N,702,"442","    Furniture and home furnishings stores","Thousands of dollars",116988,123159,129591,125232,124791,126533,138250,146837,164694,186164,170854,141058,133954,134836,143021,152620,163418,201686,219317,235761,259315,271207
 "49000","Utah",7,SAINC7N,703,"443","    Electronics and appliance stores","Thousands of dollars",133020,141568,147397,135248,139128,124711,132759,137379,157372,172878,179825,164001,199097,213026,223303,211814,202655,231245,243401,239584,254289,258337
 "49000","Utah",7,SAINC7N,704,"444","    Building material and garden equipment and supplies dealers","Thousands of dollars",243956,268607,281925,287876,293366,298001,328234,361515,415749,460818,421444,361078,338254,334063,359536,370602,398428,421768,442275,468762,489513,496815
